paperId,abstract,authors,citationCount,journal,referenceCount,title,year
00f133e9b653445ea4ca33f384e8bfa039ce8629,"Abstract Objective The current study examined the efficacy of a virtual reality (VR) education system that simulates the experience of the positive symptomology associated with schizophrenic spectrum and other psychotic disorders. Method The sample comprised of 50 participants from the general public and various psychology undergraduate programs. Participants completed pre‐test measures exploring knowledge of diagnosis, attitudes, and empathetic understanding, before being exposed to an immersive VR simulation of a psychotic episode. Participants then completed the original measures with the addition of a user‐experience scale, which explored sub‐factors understood to share a relationship with VR effectiveness (i.e., fidelity, immersion, presence, and user buy‐in). Results Participants’ scores were significantly enhanced at post‐test across each outcome measure, with significant correlations found between a number of the gain and user‐experience scores. Conclusions The findings suggest that VR‐based simulations of psychopathology may offer a promising platform for delivering a constructionist approach to psychology education.","[{'authorId': '114952113', 'name': 'Nicholas J. Formosa'}, {'authorId': '30221709', 'name': 'Ben W. Morrison'}, {'authorId': '2056286063', 'name': 'Geoffrey R. Hill'}, {'authorId': '145991430', 'name': 'Daniel Stone'}]",53.0,,45.0,"Testing the efficacy of a virtual reality‐based simulation in enhancing users’ knowledge, attitudes, and empathy relating to psychosis",2018.0
010396101ff99fd3d404c62ffdb28bd4b8f47df1,"Recent scholarship suggests that virtual environments can serve as effective proxies in battling implicit stereotypes. However, existing experimental research has rarely examined the effectiveness of virtual simulations of mental illnesses in inducing empathy to combat stereotypical responses. We report results from a 4-condition, between subjects experiment (N = 112), wherein participants were exposed to either a virtual simulation of schizophrenia, a written empathy-set induction of schizophrenia, a combination of both the simulation and written empathy conditions, or a control condition. The results indicated that the virtual simulation + empathy condition induced greater empathy and more positive perceptions toward people suffering from schizophrenia than the control or written empathy-set condition. Interestingly, the simulation-only condition resulted in the greatest desire for social distance whereas not significantly differing on empathy and attitude measures from either the written empathy or simulation + empathy conditions. We discuss the implications of the findings and recommend directions for future research.","[{'authorId': '1820559807', 'name': 'Sriram “Sri” Kalyanaraman'}, {'authorId': '2451983', 'name': 'D. Penn'}, {'authorId': '3326608', 'name': 'James D. Ivory'}, {'authorId': '4106131', 'name': 'Abigail M. Judge'}]",87.0,,30.0,The Virtual Doppelganger: Effects of a Virtual Reality Simulator on Perceptions of Schizophrenia,2010.0
012e38687170cbe081ebf52aba42ec4181d37154,,"[{'authorId': '2912133', 'name': 'Torben Volkmann'}, {'authorId': '144487430', 'name': 'Daniel Wessel'}, {'authorId': '3175598', 'name': 'Nicole Jochems'}, {'authorId': '144935541', 'name': 'T. Franke'}]",6.0,,0.0,German Translation of the Multimodal Presence Scale,2018.0
013c7627f5661fc9834dfb121225b081d3e65633,"Marked inconsistencies exist in how treatment response, remission, recovery and relapse are defined in clinical trials for obsessive‐compulsive disorder (OCD). This impairs the comparability of results and communication in the field. Empirical methods (e.g., signal detection analyses) have been used to calculate the optimal amount of symptom improvement to classify an individual as a “responder” or “remitter”, both in adults1, 2, 3, 4 and children5 with OCD. Unfortunately, this has led to different recommendations.","[{'authorId': '1382533982', 'name': 'D. Mataix-Cols'}, {'authorId': '1404199873', 'name': 'L. F. de la Cruz'}, {'authorId': '5656525', 'name': 'A. Nordsletten'}, {'authorId': '5167041', 'name': 'F. Lenhard'}, {'authorId': '4557343', 'name': 'K. Isomura'}, {'authorId': '40537710', 'name': 'H. Simpson'}]",215.0,,3.0,"Towards an international expert consensus for defining treatment response, remission, recovery and relapse in obsessive‐compulsive disorder",2016.0
0143a49f43878806b0a60532546bd511257865b5,,"[{'authorId': '1699447', 'name': 'L. Gamberini'}, {'authorId': '1692716', 'name': 'L. Chittaro'}, {'authorId': '3308203', 'name': 'A. Spagnolli'}, {'authorId': '2904992', 'name': 'Claudio Carlesso'}]",83.0,,80.0,Psychological response to an emergency in virtual reality: Effects of victim ethnicity and emergency type on helping behavior and navigation,2015.0
01490f4eb5bbf663eec0e8827f2f8a9c9b539be0,,"[{'authorId': '1977901', 'name': 'C. D. Melo'}, {'authorId': '2149971356', 'name': 'Liang Zheng'}, {'authorId': '145438097', 'name': 'J. Gratch'}]",63.0,,21.0,Expression of Moral Emotions in Cooperating Agents,2009.0
0156636f64aa9c0dda068e55ebacba03c97e643a,,[],2207.0,,0.0,BMC Medical Research Methodology BioMed Central Debate Conducting a meta-ethnography of qualitative literature: Lessons learnt,2008.0
0188628a1c61877b12a48b4f70ead41df4ea9bcf,"The human face plays a prodigious role for automatic recognition of emotion in the field of identification of human emotion and the interaction between human and computer for some real application like driver state surveillance, personalized learning, health monitoring etc. Most reported facial emotion recognition systems, however, are not fully considered subject-independent dynamic features, so they are not robust enough for real life recognition tasks with subject (human face) variation, head movement and illumination change. In this article we have tried to design an automated framework for emotion detection using facial expression. For human-computer interaction facial expression makes a platform for non-verbal communication. The emotions are effectively changeable happenings that are evoked as a result of impelling force. So in real life application, detection of emotion is very challenging task. Facial expression recognition system requires to overcome the human face having multiple variability such as color, orientation, expression, posture and texture so on. In our framework we have taken frame from live streaming and processed it using Grabor feature extraction and neural network. To detect the emotion facial attributes extraction by principal component analysis is used and a clusterization of different facial expression with respective emotions. Finally to determine facial expressions separately, the processed feature vector is channeled through the already learned pattern classifiers.","[{'authorId': '9440286', 'name': 'Debishree Dagar'}, {'authorId': '9118932', 'name': 'Abir Hudait'}, {'authorId': '153696840', 'name': 'H. K. Tripathy'}, {'authorId': '2882709', 'name': 'M. Das'}]",34.0,,21.0,Automatic emotion detection model from facial expression,2016.0
01aa07ff3a3fb1b4ef7dc6d2bed21f52a6be109b,,"[{'authorId': '2145461', 'name': 'Bonnie A. Clough'}, {'authorId': '2518187', 'name': 'Leanne M. Casey'}]",110.0,,112.0,Technological adjuncts to enhance current psychotherapy practices: a review.,2011.0
01b56e73ae042b8276b5321bea0f9503fb6623b6,,"[{'authorId': '40304397', 'name': 'N. Zainal'}, {'authorId': '16715298', 'name': 'W. W. Chan'}, {'authorId': '2146970324', 'name': 'Alisha P. Saxena'}, {'authorId': '2894651', 'name': 'C. Barr Taylor'}, {'authorId': '46298867', 'name': 'M. Newman'}]",21.0,,113.0,Pilot randomized trial of self-guided virtual reality exposure therapy for social anxiety disorder.,2021.0
01d6cb051d7cff3f810df26b6b0e7bd2c3e4e9bd,"Multichannel physiological datasets are usually nonlinear and separable in the field of emotion recognition. Many researchers have applied linear or partial nonlinear processing in feature reduction and classification, but these applications did not work well. Therefore, this paper proposed a comprehensive nonlinear method to solve this problem. On the one hand, as traditional feature reduction may cause the loss of significant amounts of feature information, Kernel Principal Component Analysis (KPCA) based on radial basis function (RBF) was introduced to map the data into a high-dimensional space, extract the nonlinear information of the features, and then reduce the dimension. This method can provide many features carrying information about the structure in the physiological dataset. On the other hand, considering its advantages of predictive power and feature selection from a large number of features, Gradient Boosting Decision Tree (GBDT) was used as a nonlinear ensemble classifier to improve the recognition accuracy. The comprehensive nonlinear processing method had a great performance on our physiological dataset. Classification accuracy of four emotions in 29 participants achieved 93.42%.","[{'authorId': '2153650340', 'name': 'Xingxing Zhang'}, {'authorId': '145194975', 'name': 'Chao Xu'}, {'authorId': '2052308315', 'name': 'Wanli Xue'}, {'authorId': '50778797', 'name': 'Jing Hu'}, {'authorId': '2118926186', 'name': 'Yongchuan He'}, {'authorId': '46573132', 'name': 'Mengxin Gao'}]",16.0,,53.0,Emotion Recognition Based on Multichannel Physiological Signals with Comprehensive Nonlinear Processing,2018.0
01ddff4bdea44d3e6b5f0e7abddb806d91de2955,"Introduction: Amidst the 2020 COVID-19 pandemic, frontline healthcare workers may be faced with a host of challenging decisions and decisional consequences made within the context of potential shor...","[{'authorId': '46199917', 'name': 'Alina Protopopescu'}, {'authorId': '19928759', 'name': 'Jenna E. Boyd'}, {'authorId': '1419664479', 'name': ""C. O'Connor""}, {'authorId': '5738195', 'name': 'S. Rhind'}, {'authorId': '3733691', 'name': 'R. Jetly'}, {'authorId': '2725179', 'name': 'R. Lanius'}, {'authorId': '2340253', 'name': 'M. McKinnon'}]",4.0,,0.0,Moral injury in Canadian military members and Veterans: Implications for military and healthcare sector response during the COVID-19 pandemic,2020.0
01e411620c11738854db65b2b647a1242bfb9b88,"OBJECTIVE
This study examined associations between daily physical, sedentary, social, and leisure behaviors and depressive symptoms (a) at a macrolevel, over the course of an Experience Sampling (ESM) self-monitoring intervention, and (b) at a microlevel, by examining daily within-person associations. Second, we examined the effects of the ESM self-monitoring intervention on these daily life behaviors.


METHODS
Individuals with a diagnosis of depression (N = 102) receiving pharmacological treatment were randomized to 1 of 2 six-week ESM intervention conditions or a control condition. Physical, sedentary, social, and leisure behaviors as well as depressive symptoms were assessed prospectively in every-day life at baseline, postintervention, and during the ESM interventions.


RESULTS
Change in physical activity and talking from baseline to postintervention was associated with change in depressive symptoms from baseline to postintervention. Within-person daily fluctuations in talking, physical activity, doing nothing/resting, and being alone predicted end-of-day depressive symptoms over and above depressive symptoms at the previous day. The ESM interventions contributed to change in talking, doing nothing/resting, and being alone over time in comparison with the control group. The analyses revealed individual differences in the amount of behavioral change over time and in the within-subject associations between daily behaviors and depressive symptoms.


CONCLUSIONS
The findings suggest that physical, sedentary, and social behaviors have affective implications for daily mental health of individuals with depression. Self-monitoring using ESM may be a useful add-on tool to achieve behavioral change and to gain personalized insight in behaviors that improve daily depressive symptoms.","[{'authorId': '6467792', 'name': 'E. Snippe'}, {'authorId': '33338931', 'name': 'C. Simons'}, {'authorId': '40463210', 'name': 'J. Hartmann'}, {'authorId': '1399215863', 'name': 'C. Menne-Lothmann'}, {'authorId': '39185793', 'name': 'Ingrid Kramer'}, {'authorId': '3847324', 'name': 'S. Booij'}, {'authorId': '144072107', 'name': 'W. Viechtbauer'}, {'authorId': '152742078', 'name': 'P. Delespaul'}, {'authorId': '1395869009', 'name': 'I. Myin-Germeys'}, {'authorId': '144934567', 'name': 'M. Wichers'}]",59.0,,51.0,Change in daily life behaviors and depression: Within-person and between-person associations.,2016.0
01f3d3a34d4df1789c023454f8a0756ab8f6f3f6,"ABSTRACT Which emotion regulation strategy one uses in a given context can have profound affective, cognitive, and social consequences. It is therefore important to understand the determinants of emotion regulation choice. Many prior studies have examined person-specific, internal determinants of emotion regulation choice. Recently, it has become clear that external variables that are properties of the stimulus can also influence emotion regulation choice. In the present research, we consider whether reappraisal affordances, defined as the opportunities for re-interpretation of a stimulus that are inherent in that stimulus, can shape individuals’ emotion regulation choices. We show that reappraisal affordances have stability across people and across time (Study 1), and are confounded with emotional intensity for a standardised set of picture stimuli (Study 2). Since emotional intensity has been shown to drive emotion regulation choice, we construct a context in which emotional intensity is separable from reappraisal affordances (Study 3) and use this context to show that reappraisal affordances powerfully influence emotion regulation choice even when emotional intensity and discrete emotions are taken into account (Study 4).","[{'authorId': '47763916', 'name': 'G. Suri'}, {'authorId': '5236984', 'name': 'G. Sheppes'}, {'authorId': '86970659', 'name': 'G. Young'}, {'authorId': '40951923', 'name': 'Damon Abraham'}, {'authorId': '38264874', 'name': 'Kateri McRae'}, {'authorId': '1775321', 'name': 'J. Gross'}]",72.0,,34.0,Emotion regulation choice: the role of environmental affordances,2018.0
01f7b3e4411ce9e74cf435fd08bf745629a7b4dd,,"[{'authorId': '35868858', 'name': 'M. Vuorela'}, {'authorId': '2036051', 'name': 'L. Nummenmaa'}]",53.0,,47.0,"Experienced emotions, emotion regulation and student activity in a web-based learning environment",2004.0
020c44a4900bd01041f0611a7f237ad471b5cd58,"Executive functions are often impaired in obsessive-compulsive disorder (OCD). We used a Virtual Reality version of the Multiple Errand Test (VMET) - developed dusing the free NeuroVR software (http://www.neurovr.org) - to evaluate the executive functions in daily life in 10 OCD patients and 10 controls. It is performed in a shopping setting where there are items to be bought and information to be obtained. The execution time for the whole task was higher in patients with OCD compared to controls, suggesting that patients with OCD need more time in planning than controls. The same difference was found in the partial errors during the task. Furthermore, the mean rank for and for interpretation failures is higher for controls, while the values of divided attention and the of self correction seems to be lower in controls. We think that obsessive patients tend to work with greater diligence and observance of rules than controls. In conclusion, these results provide initial support for the feasibility of VMET as assessment tool of executive functions. Specifically, the significant correlation found between the VMET and the neuropsychological battery support the ecological validity of VMET as an instrument for the evaluation of executive functions in patients with OCD.","[{'authorId': '38562906', 'name': 'F. Paglia'}, {'authorId': '8435635', 'name': 'C. Cascia'}, {'authorId': '1720432', 'name': 'R. Rizzo'}, {'authorId': '144059813', 'name': 'G. Riva'}, {'authorId': '5138402', 'name': 'D. Barbera'}]",16.0,,0.0,Assessment of Executive Functions in Patients with Obsessive Compulsive Disorder by NeuroVR,2012.0
0211e8c2de5c03cfe909b40773f5a6331c194fc3,,"[{'authorId': '113941974', 'name': 'Khawlah Altuwairqi'}, {'authorId': '2412745', 'name': 'Salma Kammoun Jarraya'}, {'authorId': '2370990', 'name': 'A. Allinjawi'}, {'authorId': '153185504', 'name': 'Mohamed Hammami'}]",28.0,,18.0,A new emotion-based affective model to detect student's engagement,2018.0
021adc5618868e4d17a808964f92edad7adab838,"This study aims to clarify inconsistencies regarding the term affordances by examining how affordances terminology is used in empirical research on communication and technology. Through an analysis of 82 communication-oriented scholarly works on affordances, we identify 3 inconsistencies regarding the use of this term. First, much research describes a particular affordance without engaging other scholarship addressing that affordance. Second, several studies identify ""lists"" of affordances without conceptually developing individual affordances within those lists. Third, the affordances perspective is evoked in situations where the purported affordance does not meet commonly accepted definitions. We conclude with a set of criteria to aid scholars in evaluating their assumptions about affordances and to facilitate a more consistent approach to its conceptualization and application.","[{'authorId': '153890744', 'name': 'Sandra K. Evans'}, {'authorId': '48915831', 'name': 'Katy E. Pearce'}, {'authorId': '2538266', 'name': 'Jessica Vitak'}, {'authorId': '2054189', 'name': 'J. Treem'}]",554.0,,68.0,Explicating Affordances: A Conceptual Framework for Understanding Affordances in Communication Research,2017.0
023b2be63f707578d8739cd85e641c512ff2670c,"During voluntary hand movement, we sense that we generate the movement and that the hand is a part of our body. These feelings of control over bodily actions, or the sense of agency, and the ownership of body parts are two fundamental aspects of the way we consciously experience our bodies. However, little is known about how these processes are functionally linked. Here, we introduce a version of the rubber hand illusion in which participants control the movements of the index finger of a model hand, which is in full view, by moving their own right index finger. We demonstrated that voluntary finger movements elicit a robust illusion of owning the rubber hand and that the senses of ownership and agency over the model hand can be dissociated. We systematically varied the relative timing of the finger movements (synchronous versus asynchronous), the mode of movement (active versus passive), and the position of the model hand (anatomically congruent versus incongruent positions). Importantly, asynchrony eliminated both ownership and agency, passive movements abolished the sense of agency but left ownership intact, and incongruent positioning of the model hand diminished ownership but did not eliminate agency. These findings provide evidence for a double dissociation of ownership and agency, suggesting that they represent distinct cognitive processes. Interestingly, we also noted that the sense of agency was stronger when the hand was perceived to be a part of the body, and only in this condition did we observe a significant correlation between the subjects’ ratings of agency and ownership. We discuss this in the context of possible differences between agency over owned body parts and agency over actions that involve interactions with external objects. In summary, the results obtained in this study using a simple moving rubber hand illusion paradigm extend previous findings on the experience of ownership and agency and shed new light on their relationship.","[{'authorId': '2456922', 'name': 'Andreas Kalckert'}, {'authorId': '144940712', 'name': 'H. Ehrsson'}]",532.0,,88.0,Moving a Rubber Hand that Feels Like Your Own: A Dissociation of Ownership and Agency,2012.0
02437323ef3d0c500774818f8917abcad2d0429b,"Although standard psychological treatments have been successful in treating several core features in eating disorders (ED), other characteristics such as emotional regulation or impulsivity appear to be more resistant to change. There is a growing body of evidence to support the efficacy of cognitive remediation for cognitive and emotional difficulties in ED. Playmancer/ Islands is a video game (VG) designed to specifically treat mental disorders, characterized by problems in impulse control. The objective of the game is to increase self-control over emotions, decision making and behaviours. The aim of this study is to describe the results from a consecutive series of nine bulimia nervosa patients who were treated with the VG in addition to cognitive behaviour therapy (CBT). The outcomes included clinical and psychopathological questionnaires, and physiological measures were obtained during the VG. Emotional regulation improved, heart rate variability increased, and respiratory rate and impulsivity measures reduced after the treatment. These findings suggest that VG training may enhance treatment for ED.","[{'authorId': '4026148', 'name': 'A. B. Fagundo'}, {'authorId': '36916560', 'name': 'J. Santamaría'}, {'authorId': '6380403', 'name': 'L. Forcano'}, {'authorId': '1401552881', 'name': 'C. Giner-Bartolomé'}, {'authorId': '1397920461', 'name': 'S. Jiménez-Murcia'}, {'authorId': '145765442', 'name': 'I. Sánchez'}, {'authorId': '2395388', 'name': 'Roser Granero'}, {'authorId': '1404822422', 'name': 'M. Ben-Moussa'}, {'authorId': '1387241200', 'name': 'N. Magnenat-Thalmann'}, {'authorId': '1724215', 'name': 'D. Konstantas'}, {'authorId': '144387064', 'name': 'T. Lam'}, {'authorId': '40084614', 'name': 'Mikkel Lucas'}, {'authorId': '143964702', 'name': 'J. Nielsen'}, {'authorId': '1840604', 'name': 'R. Bults'}, {'authorId': '2366468', 'name': 'S. Tarrega'}, {'authorId': '1786432', 'name': 'J. Menchón'}, {'authorId': '144110303', 'name': 'R. de la Torre'}, {'authorId': '5357010', 'name': 'V. Cardi'}, {'authorId': '144107180', 'name': 'J. Treasure'}, {'authorId': '1397920429', 'name': 'F. Fernández-Aranda'}]",67.0,,55.0,Video game therapy for emotional regulation and impulsivity control in a series of treated cases with bulimia nervosa.,2013.0
025081195737f4eb9de89ff422f334c61d8ce4dc,,"[{'authorId': '1914749', 'name': 'S. Kober'}, {'authorId': '2669730', 'name': 'C. Neuper'}]",81.0,,38.0,Sex differences in human EEG theta oscillations during spatial navigation in virtual reality.,2011.0
026b5564b8959e03475029cb78541cd70b5ef68d,,"[{'authorId': '2258818242', 'name': 'Jeffrey Barlow'}]",1913.0,,0.0,Smart Mobs: The Next Social Revolution,2003.0
02c6c69b2bc152cadf1a7e356c3b5ac90dd6687b,"ABSTRACT This study investigates how stereoscopy (the illusion of depth and 3D imaging) affects the sense of presence and the intensity of the positive mood that users feel in virtual environments (VEs). A between-group design was used, and 40 volunteers were randomly assigned to one of two experimental conditions (stereoscopy vs. no stereoscopy) and to one of two emotional VEs (relaxation or joy). The participants' emotions were assessed before and after the VR experience. Presence was measured with two postexperiment questionnaires (ITC-SOPI and SUS). Results show that there were no differences between stereoscopic and monoscopic presentations in VEs (neither subjective sense of presence nor emotional reactions). Practical and theoretical implications of these findings are discussed herein.","[{'authorId': '2072640353', 'name': 'M. Rosa'}, {'authorId': '20888547', 'name': 'Botella Cristina'}, {'authorId': '115617934', 'name': 'Rubió Isabel'}, {'authorId': '117419671', 'name': 'Quero Soledad'}, {'authorId': '5193712', 'name': 'García-Palacios Azucena'}, {'authorId': '84387625', 'name': 'A. Mariano'}]",116.0,,34.0,Presence and emotions in virtual environments: the influence of stereoscopy.,2008.0
032dc4aa1a72a0d0238ebc2343b796856e669cda,"The psychological study of prosocial behavior covers a wide range of actions that people perform to benefit other persons or groups. Although instances of interpersonal (i.e., one-to-one) helping, in which one person provides assistance to another, have dominated investigations into prosocial behavior for many years, theory and research has since broadened from this initial focus to consider collective forms of prosocial behavior (e.g., volunteerism and participation in social movements) and the dynamics of cooperation within and between collectives. Investigators have sought to understand what leads people to engage in these behaviors, identifying sources of prosocial motivation that are internal (such as personal needs and drives) and external (such as situational demands and social norms). We review theory and research seeking to understand diverse sources of prosocial motivation across three distinct categories of prosocial behavior: interpersonal prosocial behavior, collective prosocial behavior, and cooperation within and between collectives. 
 
 
Keywords: 
 
altruism; 
cooperation; 
helping; 
prosocial behavior; 
prosocial motivation","[{'authorId': '143958550', 'name': 'M. Snyder'}, {'authorId': '32210327', 'name': 'P. Dwyer'}]",656.0,,97.0,Altruism and Prosocial Behavior,2012.0
0353e5f1c1f1d87703c165eb81de8aebc7e07688,"Individuals possess social identities that contain unique, identity-relevant attitudes, behaviors, and beliefs providing “what-to-do” information when enacting that identity. We suggest that social identities are also associated with specific discrete emotion profiles providing “what-to-feel” information during identity enactment. We show that consumers prefer emotional stimuli consistent with their salient social identity, make product choices and emotion regulating consumption decisions to enhance (reduce) their experience of identity-consistent (inconsistent) emotions, and that experiencing identity-consistent emotions aids in the performance of identity-relevant tasks.","[{'authorId': '36272939', 'name': 'Nicole Coleman'}, {'authorId': '113732310', 'name': 'Patti Williams'}]",95.0,,94.0,Feeling Like My Self: Emotion Profiles and Social Identity,2013.0
